ensembl	symbol	A549-DMSO-A	A549-DMSO-B	A549-DMSO-C	A549-DMSO-D	A549-GiB-B	A549-GiB-C	A549-GiB-D
ENSG00000161180	CCDC116	9	2	3	3	3	3	11
ENSG00000161202	DVL3	2498	2185	2517	1802	1868	2058	1729
ENSG00000161203	AP2M1	12083	10300	10280	8451	8958	8890	7487
ENSG00000161204	ABCF3	1670	1423	1636	1124	1360	1370	1024
ENSG00000161217	PCYT1A	2602	2194	2676	1809	2210	2333	1780
ENSG00000161243	FBXO27	239	180	272	204	175	183	141
ENSG00000161249	DMKN	334	289	306	218	246	237	189
ENSG00000161265	U2AF1L4	203	210	175	164	142	175	142
ENSG00000161267	BDH1	294	228	237	221	211	245	174
ENSG00000161270	NPHS1	155	108	173	101	132	127	98
ENSG00000161277	THAP8	264	282	279	211	233	242	197
ENSG00000161281	COX7A1	0	1	0	0	1	0	1
ENSG00000161298	ZNF382	25	18	20	20	31	27	11
ENSG00000161328	LRRC56	76	49	81	54	53	52	47
ENSG00000161381	PLXDC1	5	5	7	6	1	0	1
ENSG00000161395	PGAP3	702	608	658	470	598	610	453
ENSG00000161405	IKZF3	91	70	105	63	65	60	48
ENSG00000161509	GRIN2C	39	32	20	31	21	29	18
ENSG00000161513	FDXR	2175	1930	2207	1615	1686	1684	1315
ENSG00000161526	SAP30BP	2276	1874	2264	1701	1745	1996	1485
ENSG00000161533	ACOX1	1929	1696	1849	1456	1432	1549	1209
ENSG00000161542	PRPSAP1	1967	1629	1967	1497	1609	1683	1270
ENSG00000161544	CYGB	25	26	38	24	31	32	23
ENSG00000161547	SRSF2	15406	13354	16414	11248	12904	13260	10529
ENSG00000161551	ZNF577	75	60	73	41	46	53	27
ENSG00000161558	TMEM143	582	434	547	442	500	455	403
ENSG00000161594	KLHL10	6	2	3	2	2	2	0
ENSG00000161609	KASH5	2	1	0	2	0	2	2
ENSG00000161610	HCRT	0	0	0	2	0	0	0
ENSG00000161618	ALDH16A1	2441	2203	2392	1845	2049	1918	1566
ENSG00000161638	ITGA5	2379	2037	2619	1896	1749	1832	1429
ENSG00000161642	ZNF385A	1001	838	1014	841	691	775	626
ENSG00000161647	MPP3	152	120	138	91	122	124	75
ENSG00000161649	CD300LG	5	10	3	11	8	6	4
ENSG00000161653	NAGS	3	7	12	9	13	4	5
ENSG00000161654	LSM12	4166	3372	3813	3135	3212	3480	2645
ENSG00000161664	ASB16	156	113	116	107	82	98	90
ENSG00000161671	EMC10	9022	8521	9044	6556	7812	7494	5872
ENSG00000161677	JOSD2	1529	1309	1478	1141	1193	1198	916
ENSG00000161681	SHANK1	6	10	11	5	9	12	9
ENSG00000161682	FAM171A2	307	283	420	245	235	250	182
ENSG00000161692	DBF4B	276	246	253	190	206	238	205
ENSG00000161714	PLCD3	7162	6255	7100	5566	5983	5835	4797
ENSG00000161791	FMNL3	288	256	328	264	273	253	210
ENSG00000161798	AQP5	0	2	1	1	0	1	1
ENSG00000161800	RACGAP1	4916	4192	5020	3459	3908	4193	3388
ENSG00000161813	LARP4	4207	3674	4023	2711	3476	3611	2933
ENSG00000161835	TAMALIN	15	11	7	16	20	5	11
ENSG00000161847	RAVER1	3640	2848	3510	2260	2956	2822	2295
ENSG00000161849	KRT84	0	0	0	0	1	1	0
ENSG00000161850	KRT82	1	0	0	0	0	0	0
ENSG00000161860	SYCE2	29	14	23	15	15	15	17
ENSG00000161888	SPC24	1262	1103	1295	930	976	1038	788
ENSG00000161896	IP6K3	0	0	0	0	0	0	1
ENSG00000161904	LEMD2	2764	2360	2708	1932	2186	2081	1812
ENSG00000161905	ALOX15	11	4	4	6	3	6	3
ENSG00000161911	TREML1	0	1	0	0	1	0	0
ENSG00000161914	ZNF653	301	249	299	216	230	239	202
ENSG00000161920	MED11	1147	987	1080	879	933	949	749
ENSG00000161921	CXCL16	1136	1033	1184	909	980	1006	842
ENSG00000161929	SCIMP	18	17	11	8	8	13	10
ENSG00000161939	RNASEK-C17orf49	52	54	52	49	41	50	43
ENSG00000161940	BCL6B	5	2	1	0	0	3	7
ENSG00000161944	ASGR2	2	3	3	0	0	2	0
ENSG00000161955	TNFSF13	194	171	197	182	177	157	157
ENSG00000161956	SENP3	4502	3976	4527	3410	3740	3753	3170
ENSG00000161958	FGF11	72	54	79	47	43	56	50
ENSG00000161960	EIF4A1	44802	38283	43365	32267	36791	38592	30473
ENSG00000161970	RPL26	28600	24325	28680	22013	23056	25740	20370
ENSG00000161980	POLR3K	1287	1075	1202	829	1042	1000	744
ENSG00000161981	SNRNP25	1893	1750	2070	1555	1582	1590	1262
ENSG00000161992	PRR35	5	2	3	4	1	4	1
ENSG00000161996	WDR90	726	491	570	426	421	395	373
ENSG00000161999	JMJD8	2133	1841	1897	1563	1658	1787	1249
ENSG00000162004	CCDC78	35	13	29	28	26	18	11
ENSG00000162006	MSLNL	0	2	1	0	0	0	0
ENSG00000162009	SSTR5	160	105	108	96	104	112	85
ENSG00000162032	SPSB3	643	533	660	441	507	496	402
ENSG00000162039	MEIOB	111	102	135	98	92	105	70
ENSG00000162040	HS3ST6	131	109	153	78	119	101	74
ENSG00000162062	TEDC2	874	752	786	613	743	649	542
ENSG00000162063	CCNF	2056	1814	2212	1723	1668	1630	1346
ENSG00000162065	TBC1D24	894	710	848	566	766	664	548
ENSG00000162066	AMDHD2	891	776	903	584	793	792	554
ENSG00000162068	NTN3	8	6	12	7	4	1	1
ENSG00000162069	BICDL2	1	0	0	0	2	0	0
ENSG00000162073	PAQR4	1889	1464	1847	1388	1509	1565	1234
ENSG00000162076	FLYWCH2	933	817	937	755	686	785	584
ENSG00000162078	ZG16B	62	46	62	42	53	55	36
ENSG00000162086	ZNF75A	413	385	494	285	382	364	267
ENSG00000162104	ADCY9	1754	1427	1885	1123	1399	1389	1141
ENSG00000162105	SHANK2	1280	1179	1401	818	1088	1008	892
ENSG00000162129	CLPB	1423	1222	1370	1080	1141	1126	843
ENSG00000162139	NEU3	632	537	604	427	551	529	448
ENSG00000162144	CYB561A3	3612	3105	3602	2710	2928	3073	2358
ENSG00000162148	PPP1R32	26	32	29	18	20	33	18
ENSG00000162174	ASRGL1	1009	1019	1054	796	854	907	727
ENSG00000162188	GNG3	15	15	11	5	14	8	11
ENSG00000162191	UBXN1	3072	2683	2928	2321	2466	2500	1958
ENSG00000162194	LBHD1	357	344	391	271	286	304	210
ENSG00000162222	TTC9C	713	647	649	566	543	581	466
ENSG00000162227	TAF6L	779	642	825	668	651	645	505
ENSG00000162231	NXF1	2745	2347	2644	2031	2102	2281	1819
ENSG00000162236	STX5	1531	1352	1497	1148	1164	1332	981
ENSG00000162241	SLC25A45	314	297	290	200	249	267	221
ENSG00000162244	RPL29	19744	16621	14722	14144	14596	15332	13322
ENSG00000162267	ITIH3	0	0	0	0	1	1	0
ENSG00000162298	SYVN1	2880	2189	2696	2046	2216	2125	1863
ENSG00000162300	ZFPL1	1234	1020	1088	887	935	1032	739
ENSG00000162302	RPS6KA4	3089	2722	3141	2373	2514	2511	1957
ENSG00000162337	LRP5	8314	7267	8518	5990	6481	6438	5322
ENSG00000162341	TPCN2	1020	823	1056	775	757	875	642
ENSG00000162344	FGF19	1	1	2	4	3	3	1
ENSG00000162365	CYP4A22	0	1	0	1	0	1	1
ENSG00000162366	PDZK1IP1	397	325	396	298	288	324	238
ENSG00000162367	TAL1	0	0	4	0	0	0	0
ENSG00000162368	CMPK1	6041	5150	6332	4364	4991	5367	4160
ENSG00000162374	ELAVL4	0	0	1	0	0	0	0
ENSG00000162377	COA7	1513	1386	1473	1134	1308	1368	1133
ENSG00000162378	ZYG11B	1509	1253	1558	1039	1179	1283	1014
ENSG00000162383	SLC1A7	13	17	15	5	3	4	1
ENSG00000162384	CZIB	749	555	726	547	551	624	493
ENSG00000162385	MAGOH	1017	918	913	755	803	861	688
ENSG00000162390	ACOT11	157	164	160	157	105	139	91
ENSG00000162391	FAM151A	1	3	5	1	1	1	1
ENSG00000162396	PARS2	277	253	252	222	234	261	194
ENSG00000162398	LEXM	1	0	0	0	0	0	0
ENSG00000162399	BSND	0	0	0	1	0	0	1
ENSG00000162402	USP24	3349	3080	3622	2230	2718	2908	2254
ENSG00000162407	PLPP3	917	861	1017	719	816	728	629
ENSG00000162408	NOL9	1036	914	1095	820	860	925	718
ENSG00000162409	PRKAA2	1355	1192	1470	880	1071	1091	930
ENSG00000162413	KLHL21	1120	997	1186	840	1022	966	773
ENSG00000162415	ZSWIM5	496	390	472	301	389	380	286
ENSG00000162419	GMEB1	675	532	676	474	519	556	447
ENSG00000162426	SLC45A1	307	220	282	194	216	197	192
ENSG00000162430	SELENON	5362	4393	5186	3812	4121	4249	3416
ENSG00000162433	AK4	1413	1193	1484	1079	1088	1159	978
ENSG00000162434	JAK1	6927	6179	8251	4609	5778	5927	4924
ENSG00000162437	RAVER2	788	710	813	602	653	641	532
ENSG00000162438	CTRC	15	17	29	10	16	19	14
ENSG00000162441	LZIC	1369	1173	1405	976	1110	1180	960
ENSG00000162444	RBP7	7	3	9	5	6	0	4
ENSG00000162458	FBLIM1	1434	1301	1604	1208	1221	1293	1021
ENSG00000162460	TMEM82	0	0	2	0	0	0	0
ENSG00000162461	SLC25A34	30	33	36	33	22	32	23
ENSG00000162482	AKR7A3	9	6	11	16	13	8	8
ENSG00000162490	DRAXIN	10	7	5	4	4	10	7
ENSG00000162493	PDPN	0	0	1	1	0	0	0
ENSG00000162496	DHRS3	4065	3425	4237	3167	3430	3569	2946
ENSG00000162510	MATN1	3	5	4	5	3	1	1
ENSG00000162511	LAPTM5	11	1	10	1	6	3	4
ENSG00000162512	SDC3	1256	1117	1203	855	1005	912	798
ENSG00000162517	PEF1	2044	1585	1972	1464	1500	1614	1270
ENSG00000162520	SYNC	380	325	501	314	312	300	267
ENSG00000162521	RBBP4	4707	3959	4457	3350	3581	3819	3003
ENSG00000162522	KIAA1522	5805	5012	5621	4062	4388	4434	3749
ENSG00000162526	TSSK3	56	44	39	27	41	31	33
ENSG00000162542	TMCO4	342	308	389	247	248	281	249
ENSG00000162543	UBXN10	9	7	9	6	11	4	7
ENSG00000162545	CAMK2N1	3976	3371	4220	3264	3251	3383	2535
ENSG00000162551	ALPL	16	16	16	15	21	15	22
ENSG00000162552	WNT4	113	97	94	74	85	81	85
ENSG00000162572	SCNN1D	167	174	199	121	120	130	147
ENSG00000162576	MXRA8	128	118	118	80	80	79	49
ENSG00000162585	FAAP20	586	491	662	469	524	509	430
ENSG00000162591	MEGF6	1137	1081	1347	919	957	907	734
ENSG00000162592	CCDC27	0	2	0	0	0	0	0
ENSG00000162594	IL23R	2	1	2	0	0	0	0
ENSG00000162595	DIRAS3	24	30	38	23	32	23	15
ENSG00000162599	NFIA	1191	965	976	869	955	1002	650
ENSG00000162600	OMA1	535	501	512	384	432	491	328
ENSG00000162601	MYSM1	472	409	429	250	303	389	334
ENSG00000162604	TM2D1	513	425	512	391	419	461	343
ENSG00000162607	USP1	2742	2317	2920	1873	2238	2358	1930
ENSG00000162613	FUBP1	3588	3281	3394	2692	2867	3262	2527
ENSG00000162614	NEXN	133	136	102	93	100	117	85
ENSG00000162616	DNAJB4	995	845	1003	619	761	919	637
ENSG00000162618	ADGRL4	0	0	0	1	0	0	0
ENSG00000162620	LRRIQ3	45	38	43	33	39	45	40
ENSG00000162623	TYW3	1165	966	1200	784	917	976	748
ENSG00000162624	LHX8	386	379	382	274	316	359	292
ENSG00000162627	SNX7	1165	995	1210	900	858	983	802
ENSG00000162630	B3GALT2	4	3	5	3	1	3	0
ENSG00000162636	FAM102B	900	793	939	657	679	718	583
ENSG00000162639	HENMT1	298	287	330	223	260	301	227
ENSG00000162641	AKNAD1	3	1	1	0	0	5	0
ENSG00000162642	C1orf52	259	199	203	151	197	221	158
ENSG00000162643	DNAI3	21	19	24	18	26	21	21
ENSG00000162645	GBP2	155	125	136	107	93	121	80
ENSG00000162650	ATXN7L2	74	65	96	64	75	62	52
ENSG00000162654	GBP4	27	20	27	24	23	16	19
ENSG00000162664	ZNF326	1254	1081	1243	842	954	1103	866
ENSG00000162669	HFM1	1	5	3	8	6	0	6
ENSG00000162670	BRINP3	4	7	4	2	5	11	3
ENSG00000162676	GFI1	6	11	13	6	10	18	6
ENSG00000162687	KCNT2	83	112	87	75	56	72	77
ENSG00000162688	AGL	1196	1117	1418	722	1058	1047	870
ENSG00000162692	VCAM1	5	1	4	0	7	6	0
ENSG00000162694	EXTL2	681	597	713	505	558	592	469
ENSG00000162695	SLC30A7	1311	1141	1360	926	1065	1099	865
ENSG00000162702	ZNF281	4285	3699	4277	3024	3501	3488	2978
ENSG00000162704	ARPC5	6567	6047	6823	4708	5490	5411	4335
ENSG00000162706	CADM3	0	1	2	3	1	0	1
ENSG00000162711	NLRP3	1	0	0	0	0	0	0
ENSG00000162714	ZNF496	1577	1397	1650	1119	1265	1330	1044
ENSG00000162722	TRIM58	21	14	16	7	10	8	4
ENSG00000162723	SLAMF9	0	0	2	0	1	0	1
ENSG00000162729	IGSF8	933	707	937	685	684	694	552
ENSG00000162733	DDR2	18	22	20	19	11	8	8
ENSG00000162734	PEA15	2764	2428	2603	2034	2379	2227	1795
ENSG00000162735	PEX19	1619	1395	1504	1056	1250	1335	1034
ENSG00000162736	NCSTN	2911	2684	2864	2297	2511	2559	2130
ENSG00000162738	VANGL2	258	206	247	182	172	171	151
ENSG00000162739	SLAMF6	3	2	0	0	0	0	2
ENSG00000162745	OLFML2B	49	47	53	32	33	38	31
ENSG00000162746	FCRLB	2	0	4	0	5	3	0
ENSG00000162755	KLHDC9	27	13	33	13	17	32	2
ENSG00000162757	C1orf74	265	255	273	177	222	243	181
ENSG00000162761	LMX1A	0	0	1	0	0	0	0
ENSG00000162769	FLVCR1	1654	1611	1775	1273	1439	1410	1169
ENSG00000162771	GARIN4	0	0	0	0	1	0	0
ENSG00000162772	ATF3	80	81	89	58	78	77	70
ENSG00000162775	RBM15	682	561	695	448	527	555	486
ENSG00000162777	DENND2D	113	111	108	72	76	69	66
ENSG00000162779	AXDND1	7	3	6	2	4	1	1
ENSG00000162782	TDRD5	28	25	26	16	23	12	23
ENSG00000162783	IER5	3416	3132	3892	2638	2922	2846	2415
ENSG00000162804	SNED1	75	86	93	46	79	70	65
ENSG00000162813	BPNT1	1534	1288	1487	1143	1254	1250	944
ENSG00000162814	SPATA17	78	69	74	65	58	74	41
ENSG00000162817	C1orf115	787	686	840	590	643	683	504
ENSG00000162819	BROX	2740	2316	2789	1914	2086	2409	1864
ENSG00000162825	NBPF20	1201	1086	1365	844	964	895	755
ENSG00000162836	ACP6	644	521	585	457	485	474	390
ENSG00000162843	WDR64	0	0	0	0	0	3	0
ENSG00000162849	KIF26B	6	5	4	3	4	1	6
ENSG00000162851	TFB2M	1417	1312	1588	1129	1207	1320	1032
ENSG00000162852	CNST	955	871	1018	670	808	845	643
ENSG00000162869	PPP1R21	578	490	649	538	499	483	428
ENSG00000162873	KLHDC8A	13	16	22	11	5	18	5
ENSG00000162878	PKDCC	1645	1376	1486	1096	1158	1067	905
ENSG00000162881	OXER1	1	0	1	0	0	2	0
ENSG00000162885	B3GALNT2	1300	1162	1372	962	1092	1145	852
ENSG00000162889	MAPKAPK2	3189	2713	3284	2438	2482	2610	2017
ENSG00000162891	IL20	0	0	2	0	0	0	0
ENSG00000162892	IL24	0	2	1	1	3	0	0
ENSG00000162894	FCMR	28	13	18	9	16	14	11
ENSG00000162896	PIGR	47	34	45	32	31	52	28
ENSG00000162897	FCAMR	2	1	2	1	2	1	1
ENSG00000162909	CAPN2	15918	14158	16883	11646	13252	13475	10903
ENSG00000162910	MRPL55	842	710	909	676	669	749	531
ENSG00000162923	WDR26	3450	3272	3932	2478	2810	2934	2410
ENSG00000162924	REL	753	673	842	404	662	594	544
ENSG00000162927	PUS10	217	168	199	169	139	195	136
ENSG00000162928	PEX13	1705	1409	1723	1213	1342	1433	1133
ENSG00000162929	SANBR	1068	831	1103	705	902	862	729
ENSG00000162931	TRIM17	28	12	13	20	15	14	14
ENSG00000162944	RFTN2	35	25	30	19	24	28	16
ENSG00000162946	DISC1	74	85	110	53	56	61	59
ENSG00000162949	CAPN13	5	0	0	0	0	0	1
ENSG00000162959	MEMO1	1909	1656	1926	1448	1613	1632	1345
ENSG00000162961	DPY30	1788	1656	1731	1372	1448	1589	1213
ENSG00000162971	TYW5	318	263	337	271	259	231	222
ENSG00000162972	MAIP1	847	682	727	532	673	663	542
ENSG00000162975	KCNF1	375	284	345	279	311	294	231
ENSG00000162976	SLC66A3	1333	1176	1427	1031	1077	1212	959
ENSG00000162980	ARL5A	1913	1664	1836	1304	1534	1593	1357
ENSG00000162981	LRATD1	2	2	2	1	1	3	3
ENSG00000162989	KCNJ3	3	9	7	1	5	3	1
ENSG00000162992	NEUROD1	1	0	0	0	0	0	1
ENSG00000162994	CLHC1	132	119	125	80	113	102	71
ENSG00000162998	FRZB	0	2	2	1	0	0	0
ENSG00000162999	DUSP19	129	107	163	97	86	105	92
ENSG00000163001	CFAP36	1634	1382	1719	1310	1370	1445	1163
ENSG00000163002	NUP35	899	796	795	679	729	706	658
ENSG00000163006	CCDC138	368	328	405	255	352	333	268
ENSG00000163013	FBXO41	1016	859	1030	710	760	810	614
ENSG00000163017	ACTG2	1	0	1	2	1	0	0
ENSG00000163026	WDCP	855	792	931	626	736	770	614
ENSG00000163029	SMC6	3926	3320	4236	2825	3198	3328	2638
ENSG00000163032	VSNL1	0	2	0	1	0	2	1
ENSG00000163040	CCDC74A	297	250	294	229	212	279	224
ENSG00000163041	H3-3A	17632	15210	18603	13731	14109	15162	12017
ENSG00000163050	COQ8A	959	742	1085	741	859	916	723
ENSG00000163053	SLC16A14	130	117	125	93	96	116	78
ENSG00000163064	EN1	19	27	25	43	27	29	23
ENSG00000163069	SGCB	1959	1734	1873	1435	1610	1651	1352
ENSG00000163071	SPATA18	207	181	223	137	154	175	150
ENSG00000163072	NOSTRIN	431	370	437	294	339	375	301
ENSG00000163075	CFAP221	6	0	1	0	1	7	1
ENSG00000163082	SGPP2	591	487	526	350	418	458	369
ENSG00000163083	INHBB	4736	4270	4930	3663	4076	4127	3258
ENSG00000163092	XIRP2	0	0	0	1	0	0	0
ENSG00000163093	BBS5	539	426	483	379	405	430	379
ENSG00000163104	SMARCAD1	1858	1688	2074	1330	1565	1733	1375
ENSG00000163106	HPGDS	0	1	1	0	0	0	0
ENSG00000163110	PDLIM5	27619	24320	28915	19396	21899	23045	18269
ENSG00000163116	STPG2	3	2	2	2	3	0	1
ENSG00000163121	NEURL3	26	20	23	22	15	19	17
ENSG00000163125	RPRD2	2094	1873	2009	1408	1722	1806	1475
ENSG00000163126	ANKRD23	92	58	79	42	58	89	46
ENSG00000163131	CTSS	1298	1098	1311	834	1015	1127	832
ENSG00000163132	MSX1	155	132	171	128	132	147	92
ENSG00000163138	PACRGL	513	474	496	332	371	449	345
ENSG00000163141	BNIPL	21	18	14	6	10	11	13
ENSG00000163145	C1QTNF7	0	0	1	0	0	0	0
ENSG00000163154	TNFAIP8L2	0	0	2	0	3	3	0
ENSG00000163155	LYSMD1	350	321	420	231	282	307	219
ENSG00000163156	SCNM1	606	492	554	532	420	541	417
ENSG00000163157	TMOD4	0	0	1	0	0	1	4
ENSG00000163159	VPS72	1760	1532	1568	1249	1333	1475	1145
ENSG00000163161	ERCC3	2003	1836	1982	1397	1671	1581	1299
ENSG00000163162	RNF149	1357	1202	1456	1090	1138	1213	880
ENSG00000163166	IWS1	2789	2333	2903	2043	2215	2332	1852
ENSG00000163170	BOLA3	1552	1248	1527	1089	1226	1308	1096
ENSG00000163171	CDC42EP3	2616	2248	2608	1919	2011	2027	1553
ENSG00000163191	S100A11	10492	8440	10960	8121	8253	9234	6840
ENSG00000163202	LCE3D	1	0	2	1	3	0	0
ENSG00000163207	IVL	2	0	0	3	0	0	0
ENSG00000163209	SPRR3	0	0	1	0	0	0	0
ENSG00000163214	DHX57	2064	1757	2038	1399	1586	1661	1354
ENSG00000163217	BMP10	0	1	0	0	0	0	0
ENSG00000163218	PGLYRP4	0	0	0	0	1	0	0
ENSG00000163219	ARHGAP25	29	15	26	19	21	20	12
ENSG00000163220	S100A9	0	1	2	1	0	2	2
ENSG00000163235	TGFA	979	841	963	656	781	849	668
ENSG00000163239	TDRD10	0	0	0	0	0	1	0
ENSG00000163249	CCNYL1	1390	1111	1414	937	1081	1081	956
ENSG00000163251	FZD5	1917	1774	1947	1258	1549	1493	1309
ENSG00000163257	DCAF16	677	611	756	472	544	553	448
ENSG00000163263	CFAP141	0	0	1	0	0	1	0
ENSG00000163273	NPPC	1	0	1	1	0	0	1
ENSG00000163281	GNPDA2	827	722	820	566	663	679	583
ENSG00000163283	ALPP	4	0	3	0	0	5	1
ENSG00000163286	ALPG	6	0	3	4	2	2	6
ENSG00000163291	PAQR3	284	293	229	216	219	252	217
ENSG00000163293	NIPAL1	50	49	57	28	49	48	29
ENSG00000163295	ALPI	0	0	0	0	2	0	0
ENSG00000163297	ANTXR2	90	93	97	69	76	64	57
ENSG00000163312	HELQ	192	221	285	188	205	215	141
ENSG00000163319	MRPS18C	946	820	1016	755	709	837	615
ENSG00000163320	CGGBP1	5167	4616	5391	3510	4219	4404	3477
ENSG00000163322	ABRAXAS1	261	175	327	178	252	250	158
ENSG00000163328	GPR155	108	86	125	95	80	80	79
ENSG00000163331	DAPL1	1	0	0	0	0	2	1
ENSG00000163344	PMVK	1306	1135	1279	905	944	1088	786
ENSG00000163346	PBXIP1	2013	1881	2292	1566	1510	1551	1256
ENSG00000163347	CLDN1	2963	2442	2856	1974	2287	2363	1969
ENSG00000163348	PYGO2	2346	1919	2189	1687	1668	1870	1593
ENSG00000163349	HIPK1	2416	2045	2352	1450	1925	1846	1659
ENSG00000163352	LENEP	0	8	4	3	0	5	1
ENSG00000163354	DCST2	8	0	16	29	19	13	15
ENSG00000163357	DCST1	14	18	3	6	6	7	13
ENSG00000163359	COL6A3	1	0	4	1	3	3	0
ENSG00000163362	INAVA	4966	4184	5039	3697	3905	3807	3268
ENSG00000163374	YY1AP1	2121	1727	2180	1593	1761	2010	1438
ENSG00000163376	KBTBD8	38	34	39	32	25	28	20
ENSG00000163377	TAFA4	0	0	1	0	0	0	0
ENSG00000163378	EOGT	550	425	588	330	445	448	360
ENSG00000163380	LMOD3	8	3	20	5	5	15	8
ENSG00000163382	NAXE	4501	3826	3878	3317	3418	3528	2833
ENSG00000163389	POGLUT1	677	582	654	475	552	582	470
ENSG00000163393	SLC22A15	33	24	35	17	17	20	14
ENSG00000163395	IGFN1	28	36	26	17	16	17	22
ENSG00000163399	ATP1A1	12910	11047	13506	9193	9981	10253	8188
ENSG00000163406	SLC15A2	22	23	41	18	21	39	22
ENSG00000163412	EIF4E3	351	291	326	230	249	282	230
ENSG00000163424	TEX55	0	2	0	1	1	1	0
ENSG00000163428	LRRC58	3795	3337	4183	2620	3319	3418	2806
ENSG00000163430	FSTL1	1345	1242	1459	1016	1051	1036	836
ENSG00000163431	LMOD1	8	14	18	13	22	26	12
ENSG00000163435	ELF3	12219	10397	11955	9108	9759	10237	8052
ENSG00000163444	TMEM183A	3202	2680	3302	2347	2455	2738	2164
ENSG00000163449	TMEM169	113	102	110	77	74	87	74
ENSG00000163453	IGFBP7	1455	1171	1507	1080	998	1043	770
ENSG00000163462	TRIM46	229	184	220	171	179	144	140
ENSG00000163463	KRTCAP2	2205	1776	2066	1587	1625	1796	1334
ENSG00000163466	ARPC2	7173	6177	6781	5461	5426	6048	4698
ENSG00000163467	TSACC	62	47	44	33	35	39	44
ENSG00000163468	CCT3	21649	18519	20639	15679	16946	17803	14620
ENSG00000163472	TMEM79	309	271	304	203	250	286	241
ENSG00000163479	SSR2	5818	4891	5480	4304	4466	4872	3597
ENSG00000163481	RNF25	749	675	738	596	577	636	481
ENSG00000163482	STK36	807	704	738	489	547	591	501
ENSG00000163485	ADORA1	188	177	183	133	131	135	111
ENSG00000163491	NEK10	124	139	133	105	126	117	95
ENSG00000163492	CCDC141	0	0	0	1	0	0	0
ENSG00000163497	FEV	0	1	0	0	0	0	0
ENSG00000163501	IHH	1	1	6	1	1	2	1
ENSG00000163507	CIP2A	1059	1103	1234	768	866	944	755
ENSG00000163508	EOMES	73	56	60	38	57	51	36
ENSG00000163510	CWC22	1116	960	1073	785	828	945	773
ENSG00000163512	AZI2	667	567	672	444	551	545	441
ENSG00000163513	TGFBR2	9823	8568	10178	6327	7548	8174	6699
ENSG00000163516	ANKZF1	658	582	700	557	554	571	438
ENSG00000163517	HDAC11	437	440	483	351	322	364	268
ENSG00000163520	FBLN2	13	15	19	10	12	11	5
ENSG00000163521	GLB1L	284	245	242	190	220	269	173
ENSG00000163527	STT3B	11687	10564	12664	8480	9970	10327	8434
ENSG00000163528	CHCHD4	1113	1014	1149	811	962	1027	794
ENSG00000163530	DPPA2	1	1	4	0	2	0	1
ENSG00000163531	NFASC	31	13	23	17	0	6	16
ENSG00000163535	SGO2	1821	1481	1869	1218	1438	1429	1234
ENSG00000163536	SERPINI1	220	162	206	126	156	166	133
ENSG00000163539	CLASP2	2909	2558	2943	1807	2357	2421	1958
ENSG00000163541	SUCLG1	2984	2643	3150	2234	2381	2483	1998
ENSG00000163545	NUAK2	1890	1619	1985	1450	1551	1649	1241
ENSG00000163554	SPTA1	0	0	0	0	0	2	0
ENSG00000163558	PRKCI	2534	2279	2726	1755	2164	2213	1820
ENSG00000163563	MNDA	0	0	1	0	0	0	0
ENSG00000163564	PYHIN1	10	8	8	4	7	5	3
ENSG00000163565	IFI16	271	199	225	176	177	159	149
ENSG00000163576	EFHB	13	18	15	15	32	31	20
ENSG00000163577	EIF5A2	475	423	439	322	409	439	317
ENSG00000163584	RPL22L1	1548	1324	1416	1103	1223	1303	1119
ENSG00000163590	PPM1L	223	221	256	176	195	203	146
ENSG00000163596	ICA1L	279	223	232	169	171	224	181
ENSG00000163602	RYBP	187	147	142	112	165	153	94
ENSG00000163605	PPP4R2	3232	2956	3634	2268	2694	2898	2277
ENSG00000163606	CD200R1	1	4	6	3	6	1	2
ENSG00000163607	GTPBP8	847	742	866	584	674	710	541
ENSG00000163608	NEPRO	1362	1292	1457	963	1059	1192	960
ENSG00000163611	SPICE1	667	569	709	460	543	578	440
ENSG00000163617	CCDC191	217	233	289	204	232	203	170
ENSG00000163618	CADPS	0	0	1	0	0	0	0
ENSG00000163623	NKX6-1	26	27	26	28	10	23	10
ENSG00000163624	CDS1	128	92	123	80	67	89	69
ENSG00000163625	WDFY3	1805	1639	1949	1085	1528	1405	1291
ENSG00000163626	COX18	198	211	185	141	195	168	168
ENSG00000163629	PTPN13	1187	1013	1328	817	983	889	756
ENSG00000163631	ALB	12	8	49	16	0	102	14
ENSG00000163632	C3orf49	5	6	2	4	0	2	1
ENSG00000163633	C4orf36	9	8	14	8	6	5	10
ENSG00000163634	THOC7	1637	1280	1540	1133	1175	1346	1049
ENSG00000163635	ATXN7	749	658	733	490	595	578	489
ENSG00000163636	PSMD6	3146	2756	3003	2312	2566	2615	2171
ENSG00000163637	PRICKLE2	1208	959	1161	820	885	917	803
ENSG00000163638	ADAMTS9	280	251	345	196	234	247	228
ENSG00000163644	PPM1K	72	92	88	48	52	71	58
ENSG00000163645	ERICH6	4	8	12	13	8	6	3
ENSG00000163655	GMPS	5574	4827	5775	4150	4704	4747	3826
ENSG00000163659	TIPARP	1050	871	1150	727	854	872	743
ENSG00000163660	CCNL1	845	746	665	575	594	743	616
ENSG00000163661	PTX3	4	4	9	9	8	4	4
ENSG00000163666	HESX1	14	8	9	6	12	6	2
ENSG00000163673	DCLK3	0	0	0	1	0	0	0
ENSG00000163681	SLMAP	2087	1618	2021	1233	1638	1569	1443
