protein_ids,symbols,description,log2FoldChange,log2_GiB,log2_DMSO,statistic,p.value,parameter,conf.low,conf.high,method,alternative,padj
F5GWD3;Q13889;F5H6X0;F5GXG6;H0YFF7;F5GX35;F5H4K7;A0A087WYD5,GTF2H3,General transcription factor IIH subunit 3,0.0711109580450291,17.297138539478542,17.226027581433513,1.4430757317116178,0.24949954927865098,2.841640271273836,-0.09077349784339224,0.2329954139334504,Welch Two Sample t-test,two.sided,0.32340706852314755
F5GWN1;J3KRP6;J3QS72;X6R3J2;J3QQM2;J3KT74;J3QQW2;Q15532,SS18,Protein SSXT,0.4753875426006857,15.899025312949938,15.423637770349252,5.6686791942446275,0.0028533578491466696,4.723403282912302,0.25596020844773526,0.6948148767536363,Welch Two Sample t-test,two.sided,0.011171594825164622
F5GWT4;Q9H4A3;A0A6Q8PFM0;F6UYG0;H0YH68;A0A087WYK2;Q9BYP7,WNK1,Serine/threonine-protein kinase WNK1,-0.2125982913816351,19.134311921480908,19.346910212862543,-3.7477035993767225,0.014831748995296754,4.715484898152307,-0.3611077980477271,-0.0640887847155431,Welch Two Sample t-test,two.sided,0.03630530401766477
Q5HYJ3;F5GX09;F5H5F4,FAM76B,Protein FAM76B,0.2290592386573671,16.971370732248516,16.74231149359115,4.541973694224498,0.030543342334487026,2.4477362822572455,0.04599945867141998,0.4121190186433142,Welch Two Sample t-test,two.sided,0.0616604893755967
F5GX19;F5H3Y3;Q6IAA8;H0YFI1;F5H479,LAMTOR1,Ragulator complex protein LAMTOR1,0.3170703214288757,18.012376417841022,17.695306096412146,6.813507699477487,0.0018847347347103426,4.283306264818122,0.19116841630254794,0.4429722265552035,Welch Two Sample t-test,two.sided,0.008467742416741806
F5GX71;H3BPB8;P34949;H3BP57;H3BMZ9;H3BPP3;H3BT48;H3BUZ9;H3BPM5;H3BNY8;H3BPU7;H3BU66;H3BN01;H3BQX0;H3BT46;B4DYB8,MPI,Mannose-6-phosphate isomerase,-0.14128522180194025,18.797066040685966,18.938351262487906,-6.277200291989351,0.0063685836362811195,3.256633464859638,-0.20982491926840288,-0.07274552433547762,Welch Two Sample t-test,two.sided,0.019571526364661387
F5GXB1;Q9HBH0,RHOF,Rho-related GTP-binding protein RhoF,-0.11565069420533547,16.174036290302126,16.289686984507462,-2.920930986516472,0.04445809651847221,3.9073623909016364,-0.22661617646264526,-0.00468521194802564,Welch Two Sample t-test,two.sided,0.08204471359194408
F5GXE4;F8WAC9,ATE1,Arginyl-tRNA--protein transferase 1,0.20733089345679545,18.410707963292513,18.203377069835717,4.645701441471339,0.006983584936866143,4.577115739950504,0.08934706087668334,0.3253147260369076,Welch Two Sample t-test,two.sided,0.020874327068471303
F5GXF5;Q12830;E7ETD6;E9PE19;A0A2R8Y7Q1;A0A0A0MR81;J3QQK4,BPTF,Nucleosome-remodeling factor subunit BPTF,-0.39292198503857634,19.074531727034234,19.46745371207281,-10.598756600603927,0.001037890598119086,3.3806832779335583,-0.5037320718020013,-0.2821118982751513,Welch Two Sample t-test,two.sided,0.005859924953204658
Q13740;F5GXJ9;H7C543,ALCAM,CD166 antigen,-0.1087405569873745,18.210103269609522,18.318843826596897,-1.9902828378711444,0.10706122580677666,4.683827132673799,-0.25208617247296766,0.03460505849821861,Welch Two Sample t-test,two.sided,0.16151584238513716
I3L521;F5GXV8;F5GY08;J3KPD3;Q9Y580;F5H674;F5H606;G3V1T9,RBM7,RNA-binding protein 7,0.05860604478055009,16.905145608047246,16.846539563266695,1.1885000147842213,0.3006331555399954,3.9831382289042363,-0.07853193049600171,0.1957440200571019,Welch Two Sample t-test,two.sided,0.3775915567282372
F5GXX5;P61803;F5H895;A0A0B4J239,DAD1,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1,0.2336241172280893,16.844613486744066,16.610989369515977,4.721819974100897,0.007701966898761189,4.291455243010087,0.09985473701062234,0.3673934974455563,Welch Two Sample t-test,two.sided,0.022368805060425163
F5GY88;O75448;A0A0B4J1W0;F5H5K2;B4DDR8;E9PFL1;J3KTL3;F5H2D6;J3KSU0;B9TX62;J3QRH9;J3KSL1;H0YEG1;J3QLC0;J3QLF8;B9TX75;F5H3E6;F5H0M2,MED24,Mediator of RNA polymerase II transcription subunit 24,-0.014580650748555968,19.010538693318345,19.0251193440669,-0.5554319218897168,0.6026154706387314,4.982063046933048,-0.08213416796987628,0.052972866472764335,Welch Two Sample t-test,two.sided,0.6721764290498652
H0YG54;H0YGR4;F5GYG5;Q9Y3B8,REXO2,"Oligoribonuclease, mitochondrial",0.09326464594797201,20.287580687608056,20.194316041660084,6.95594464781483,0.005730446062133381,3.0573563387147136,0.051044008215562355,0.13548528368038165,Welch Two Sample t-test,two.sided,0.018102686234835814
R4GN72;F5GYQ1;P61421;J3QL14;H3BQJ1,ATP6V0D1,V-type proton ATPase subunit d 1,0.14831711572507444,19.27484533028895,19.126528214563876,2.503794124902985,0.0545823846949546,4.964614635216044,-0.0042833226337139615,0.30091755408386284,Welch Two Sample t-test,two.sided,0.09594564923822038
F5GYV5;F8WCT1;H7BZV4;A0A0C4DG62;Q66PJ3;F5H7X4;A0A0C4DH18;F8WEP2,ARL6IP4,ADP-ribosylation factor-like protein 6-interacting protein 4,0.2933266478117602,18.628206930710075,18.334880282898315,5.995820026974332,0.0050388512390349815,3.685152682341319,0.15279638763516384,0.4338569079883565,Welch Two Sample t-test,two.sided,0.016556225499686366
F5GYX3;O75326,SEMA7A,Semaphorin-7A,-0.3600371307125396,11.66671948542326,12.026756616135799,-3.170155480436344,0.0577508887587264,2.7186119214271,-0.7435836095120014,0.023509348086922142,Welch Two Sample t-test,two.sided,0.10014737455382317
F5H3C5;F5H4R2;F5GYZ5;P04179;G8JLJ2;G5E9P6;F5GXZ9,SOD2,"Superoxide dismutase [Mn], mitochondrial",0.07082202588766151,18.686134610739785,18.615312584852123,1.2623558397647676,0.26402646918640077,4.858003453479032,-0.07467264645640917,0.2163166982317322,Welch Two Sample t-test,two.sided,0.3387538668069793
F5GZ90;Q9NZJ0,DTL,Denticleless protein homolog,0.8710303984475392,12.384853620472326,11.513823222024786,4.5453217957731695,0.008685458346185964,4.328268078175858,0.3545165002425449,1.3875442966525333,Welch Two Sample t-test,two.sided,0.02432785786504114
F5GZS6;P08195;J3KPF3;F5GZI0;H0YFS2;H0YFX4,SLC3A2,4F2 cell-surface antigen heavy chain,0.13569444813348497,22.484335040743368,22.348640592609883,5.284745805556366,0.011188501660227754,3.2019070548966186,0.05681905033328645,0.21456984593368347,Welch Two Sample t-test,two.sided,0.029242674793777085
F5GZZ0;S4R3T5;F5H5X2;Q6NS38,ALKBH2,Alpha-ketoglutarate-dependent dioxygenase alkB homolog 2,0.7755884796701622,14.32548987071096,13.549901391040798,5.3345722366637895,0.0037926854651741935,4.674440776810919,0.3938875743401878,1.1572893850001367,Welch Two Sample t-test,two.sided,0.01365035521779564
F5H008;Q9H267;A0A2R8YDQ0,VPS33B,Vacuolar protein sorting-associated protein 33B,-0.14016544783532936,17.796913580248727,17.937079028084057,-6.353440530960878,0.004868618830972455,3.5041287974354565,-0.2049921959058199,-0.07533869976483883,Welch Two Sample t-test,two.sided,0.01615835690112838
F5H039;Q9NQX3;G3V582;H0YJ30;G3V4R0;G3V355,GPHN,Gephyrin;Molybdopterin adenylyltransferase;Molybdopterin molybdenumtransferase,-0.06360449996251916,17.39890107550786,17.46250557547038,-1.5466333353665764,0.232039219688785,2.629946220127553,-0.2055415874435201,0.07833258751848181,Welch Two Sample t-test,two.sided,0.30493526163993295
F5H0C4;Q9BRP4;F5H103;F5H3I1;F5H5D4;F5H0F7;F5H3E9;H0YGB1,PAAF1,Proteasomal ATPase-associated factor 1,0.10889887884833982,18.398697617681737,18.289798738833397,4.654959902651817,0.030381849572742977,2.3889445365973336,0.022424766166197704,0.19537299153048193,Welch Two Sample t-test,two.sided,0.061466982700410566
F5H0F9;Q9UJX4;H0YFB5;F5GY68;F5H0N1;F5H3S5,ANAPC5,Anaphase-promoting complex subunit 5,-0.0966031815005799,17.597595851564112,17.69419903306469,-2.701909294119752,0.10144809757550488,2.231890549999671,-0.23609300196376118,0.04288663896260138,Welch Two Sample t-test,two.sided,0.15497304701683134
F5H0I3;P35711;I3L0A5;A0A590UJ80;P35712;F5H876;A0A2R8Y7P3;G3V0H1;F5GWL1;A0A2R8Y5Q1;E9PN02;E9PQL4;E9PQ78,SOX5,Transcription factor SOX-5,-0.4792787709811286,18.761963397849396,19.241242168830524,-15.767563213205355,4.099377279664214e-5,4.5051536022530465,-0.5600688433728174,-0.39848869858943986,Welch Two Sample t-test,two.sided,0.0011103891763718562
Q9H6E5;F5H0R1;H3BRB1,TUT1,Speckle targeted PIP5K1A-regulated poly(A) polymerase,0.1968082242768503,15.834644139967036,15.637835915690186,4.434096748264916,0.0165216719460988,3.380827294947704,0.06414303941087104,0.3294734091428295,Welch Two Sample t-test,two.sided,0.03928166833756897
F5H148;H3BMT1;Q9NYV6;A6NIE6,RRN3;RRN3P2,RNA polymerase I-specific transcription initiation factor RRN3;Putative RRN3-like protein RRN3P2,0.16271231781180973,15.582440367875966,15.419728050064156,2.133563703585702,0.0867715831665104,4.93239488588002,-0.03413933777588578,0.3595639733995052,Welch Two Sample t-test,two.sided,0.1368923532265886
F5H157;Q15286;E9PQ07;E9PI18;E9PJQ5;E9PRF7;E9PNB9,RAB35,Ras-related protein Rab-35,-0.0652799443761296,18.52966186100096,18.59494180537709,-0.28033089334350686,0.7908486815198701,4.822776182578519,-0.6705619417461041,0.54000205299384485,Welch Two Sample t-test,two.sided,0.8323720467827149
Q07864;F5H1D6;A0A5F9ZHA7,POLE,DNA polymerase epsilon catalytic subunit A;DNA polymerase,-0.3760588638190612,17.126811469674088,17.50287033349315,-7.877711192249876,5.88365038252188e-4,4.886567261527261,-0.4996326578709728,-0.2524850697671496,Welch Two Sample t-test,two.sided,0.00421766462186661
F5H1K3;Q86TN4,TRPT1,tRNA 2-phosphotransferase 1,0.6650057764432056,10.750968237244196,10.08596246080099,3.1332994297747185,0.033337585286556524,4.151001311390067,0.08409646931243914,1.2459150835739718,Welch Two Sample t-test,two.sided,0.06570290786331269
F5H1U9;O75970;B7ZB24;H0YGQ3;F5H8D6;F8WDQ8;A0A075B6R8;A0A0U1RQR3;B4DE90;A0A0U1RQT2;A0A2R8Y5I3;A0A2R8Y549;Q8NI35,MPDZ,Multiple PDZ domain protein,-0.34248226417674843,18.686963261866744,19.029445526043492,-19.35814602051705,9.225618517938527e-6,4.826583032606247,-0.38845662382645907,-0.2965079045270378,Welch Two Sample t-test,two.sided,5.855534559867395e-4
F5H1Y0;H0YGT5;Q96B01,RAD51AP1,RAD51-associated protein 1,0.12665788793107424,16.781853659611905,16.65519577168083,1.321029025901115,0.26459727614996853,3.5797413615052456,-0.1523325220981122,0.4056482979602607,Welch Two Sample t-test,two.sided,0.33935338390981096
Q9Y485;F5H269;E7EMZ0,DMXL1,DmX-like protein 1,-0.34956241892400897,16.10230338223117,16.45186580115518,-5.318086379093164,0.032007619801288065,2.045181699851282,-0.6264757362667411,-0.07264910158127684,Welch Two Sample t-test,two.sided,0.0636366235357729
F5H2E7;P36941,LTBR,Tumor necrosis factor receptor superfamily member 3,-0.6295764314311469,12.420826122257768,13.050402553688915,-5.961711574873968,0.002276873140216234,4.741075312202217,-0.9055586873490296,-0.3535941755132644,Welch Two Sample t-test,two.sided,0.009649037507776402
H0Y5D5;F5H2X7;Q9ULV3;Q9BTG3;Q5SYW2;A0A494C0L7;A0A0U1RQR2,CIZ1,Cip1-interacting zinc finger protein,0.1743328441151224,15.762189810151213,15.58785696603609,2.4564847212046748,0.0755965518048951,3.672420955445567,-0.029836051417601955,0.3785017396478468,Welch Two Sample t-test,two.sided,0.12348253104437763
F5H365;Q15436;G3V4V1;G3V1W4;G3V3G5;G3V2R6;G3V5X8;G3V4Q2,SEC23A,Protein transport protein Sec23A,-0.1584493557350477,18.44054554884639,18.59899490458144,-5.659944082358388,0.0086910461609535,3.2602783660289307,-0.243649890059098,-0.07324882141099737,Welch Two Sample t-test,two.sided,0.02432785786504114
Q13796;F5H3B6;C9IZC6,SHROOM2,Protein Shroom2,0.2092514045575946,17.28452703475136,17.075275630193765,5.31906324727608,0.010991048712325554,3.2004343763230523,0.0883751787798543,0.33012763033533493,Welch Two Sample t-test,two.sided,0.028925543690710067
F5H3M2;Q9BVG8;B7Z896;H3BMZ5;H3BMQ3;H3BSN2;A0A0C4DGM9,KIFC3,Kinesin-like protein;Kinesin-like protein KIFC3,0.21803973085006945,14.75150773520729,14.533468004357221,4.8932643891766725,0.005798677095067942,4.546512684625731,0.09997359078502446,0.33610587091511446,Welch Two Sample t-test,two.sided,0.018265414876583543
F5H442;Q99816,TSG101,Tumor susceptibility gene 101 protein,0.2139497777662278,19.289327018735914,19.075377240969686,5.595775887352053,0.008795260476481626,3.2868499170858496,0.09806394861529676,0.3298356069171589,Welch Two Sample t-test,two.sided,0.024501883732824928
F5H4R1;J3KNB8;F5H538;Q9Y6R4;F5H1X6,MAP3K4,Mitogen-activated protein kinase kinase kinase 4,-0.12528532809601245,15.104668445952557,15.22995377404857,-2.2061296507722585,0.09541865385384622,3.8089596447392347,-0.2861270121797585,0.03555635598773361,Welch Two Sample t-test,two.sided,0.14744678831022207
F5H4V9;Q16342,PDCD2,Programmed cell death protein 2,0.5439250979740393,12.125714857890827,11.581789759916788,2.1816292671555817,0.11639090174822651,3.026267286492631,-0.24564239309673985,1.3334925890448186,Welch Two Sample t-test,two.sided,0.1726895339428757
